ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0008170,N-methyltransferase activity,14/569,100/18737,0.14,4.610158172231986,6.40588649157736,1.9379480633458182e-6,1.1385444872156681e-5,6.544824599895966e-6,5409/11185/79813/3176/2146/83852/79723/7799/10919/6419/64754/64324/80854/10400,14
GO:0042171,lysophosphatidic acid acyltransferase activity,7/569,22/18737,0.3181818181818182,10.47763220961815,7.87149615303065,2.6319581195576524e-6,1.5147187545209345e-5,8.707229869213286e-6,56895/79888/10555/55326/54947/54675/10554,7
GO:0071617,lysophospholipid acyltransferase activity,7/569,22/18737,0.3181818181818182,10.47763220961815,7.87149615303065,2.6319581195576524e-6,1.5147187545209345e-5,8.707229869213286e-6,56895/79888/10555/55326/54947/54675/10554,7
GO:0004089,carbonate dehydratase activity,6/569,15/18737,0.4,13.171880492091388,8.345804365607366,3.0264322034311635e-6,1.706907762735176e-5,9.812011775334719e-6,768/762/759/760/11238/377677,6
GO:0034483,heparan sulfate sulfotransferase activity,6/569,15/18737,0.4,13.171880492091388,8.345804365607366,3.0264322034311635e-6,1.706907762735176e-5,9.812011775334719e-6,90161/9956/9955/9957/3340/9653,6
GO:0004022,alcohol dehydrogenase (NAD+) activity,7/569,23/18737,0.30434782608695654,10.022082983113014,7.661758065929738,3.684696191246976e-6,2.029907325733977e-5,1.166874685192357e-5,130/8630/8644/195814/125/5959/6652,7
GO:0008146,sulfotransferase activity,10/569,53/18737,0.18867924528301888,6.213151175514807,6.725805996821639,3.707100257989355e-6,2.029907325733977e-5,1.166874685192357e-5,90161/9956/9955/9957/9435/3340/51363/9486/50515/9653,10
GO:0016860,intramolecular oxidoreductase activity,10/569,53/18737,0.18867924528301888,6.213151175514807,6.725805996821639,3.707100257989355e-6,2.029907325733977e-5,1.166874685192357e-5,2938/5740/4282/5730/29785/4351/7167/6916/80142/10682,10
GO:0034594,phosphatidylinositol trisphosphate phosphatase activity,5/569,10/18737,0.5,16.464850615114237,8.656705346846554,5.6355860542816845e-6,3.056221667898914e-5,1.7568426161121042e-5,27124/9896/4952/3635/51763,5
GO:0015645,fatty acid ligase activity,7/569,25/18737,0.28,9.220316344463972,7.278459039805373,6.852921465883174e-6,3.646271421469915e-5,2.0960276181648636e-5,79611/2180/55902/84532/197322/10998/51703,7
GO:0120515,fatty acid-CoA ligase activity,7/569,25/18737,0.28,9.220316344463972,7.278459039805373,6.852921465883174e-6,3.646271421469915e-5,2.0960276181648636e-5,79611/2180/55902/84532/197322/10998/51703,7
GO:0004112,cyclic-nucleotide phosphodiesterase activity,7/569,26/18737,0.2692307692307692,8.865688792753819,7.102576916141826,9.1332415150821e-6,4.8141572098189764e-5,2.767376671564473e-5,5137/5148/5153/5141/5150/5140/56985,7
GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",5/569,11/18737,0.45454545454545453,14.968046013740214,8.200692009043232,1.0073576758512465e-5,5.1649975380009365e-5,2.969054202508937e-5,7498/6241/8309/50484/6240,5
GO:0030283,testosterone dehydrogenase [NAD(P)+] activity,5/569,11/18737,0.45454545454545453,14.968046013740214,8.200692009043232,1.0073576758512465e-5,5.1649975380009365e-5,2.969054202508937e-5,8630/8644/3293/3292/7923,5
GO:0052629,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",5/569,11/18737,0.45454545454545453,14.968046013740214,8.200692009043232,1.0073576758512465e-5,5.1649975380009365e-5,2.969054202508937e-5,9110/8867/8871/4534/8897,5
GO:0004364,glutathione transferase activity,7/569,27/18737,0.25925925925925924,8.537329948577751,6.935911240981755,1.2008618947864162e-5,6.047197398745882e-5,3.4761791691185734e-5,2938/4259/4257/2941/9446/4258/2950,7
GO:0016405,CoA-ligase activity,7/569,27/18737,0.25925925925925924,8.537329948577751,6.935911240981755,1.2008618947864162e-5,6.047197398745882e-5,3.4761791691185734e-5,79611/2180/55902/84532/197322/10998/51703,7
GO:0048029,monosaccharide binding,11/569,74/18737,0.14864864864864866,4.894955588277206,5.941124499381688,1.3579427283044983e-5,6.777696449236611e-5,3.8961002358433675e-5,5352/1621/2203/3101/2539/283208/5836/2997/6888/2584/8813,11
GO:0016763,pentosyltransferase activity,9/569,49/18737,0.1836734693877551,6.048312470858291,6.261867401561584,1.4322944029385933e-5,7.08608809874883e-5,4.0733765106656204e-5,727936/23409/23475/10135/5471/152002/4860/7378/3251,9
GO:0004653,polypeptide N-acetylgalactosaminyltransferase activity,6/569,19/18737,0.3157894736842105,10.39885302007215,7.25375609664098,1.4788244739894957e-5,7.190146580431686e-5,4.133193629662112e-5,79623/442117/79695/2590/11226/63917,6
GO:0042577,lipid phosphatase activity,6/569,19/18737,0.3157894736842105,10.39885302007215,7.25375609664098,1.4788244739894957e-5,7.190146580431686e-5,4.133193629662112e-5,196051/84513/8612/2053/23175/51763,6
GO:0016866,intramolecular transferase activity,7/569,28/18737,0.25,8.232425307557119,6.777643115365636,1.5594487061563116e-5,7.51734248095863e-5,4.3212793656873056e-5,5224/283209/5373/5238/4047/5223/5236,7
GO:0016279,protein-lysine N-methyltransferase activity,10/569,62/18737,0.16129032258064516,5.311242133907818,6.01740116730466,1.599686465585261e-5,7.645959038899044e-5,4.39521348260714e-5,79813/2146/83852/79723/7799/10919/6419/64754/64324/80854,10
GO:0003995,acyl-CoA dehydrogenase activity,5/569,12/18737,0.4166666666666667,13.720708845928531,7.800672297988031,1.6837515810957757e-5,7.658353965629174e-5,4.402338599129872e-5,33/2639/35/37/9524,5
GO:0004300,enoyl-CoA hydratase activity,5/569,12/18737,0.4166666666666667,13.720708845928531,7.800672297988031,1.6837515810957757e-5,7.658353965629174e-5,4.402338599129872e-5,401494/3295/3032/549/51495,5
GO:0016208,AMP binding,5/569,12/18737,0.4166666666666667,13.720708845928531,7.800672297988031,1.6837515810957757e-5,7.658353965629174e-5,4.402338599129872e-5,2203/5836/1727/55902/84532,5
GO:0016840,carbon-nitrogen lyase activity,5/569,12/18737,0.4166666666666667,13.720708845928531,7.800672297988031,1.6837515810957757e-5,7.658353965629174e-5,4.402338599129872e-5,79094/10993/3034/494143/79017,5
GO:0035251,UDP-glucosyltransferase activity,5/569,12/18737,0.4166666666666667,13.720708845928531,7.800672297988031,1.6837515810957757e-5,7.658353965629174e-5,4.402338599129872e-5,8908/2997/7357/29880/2992,5
GO:0052890,"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor",5/569,12/18737,0.4166666666666667,13.720708845928531,7.800672297988031,1.6837515810957757e-5,7.658353965629174e-5,4.402338599129872e-5,33/2639/35/37/9524,5
GO:0016278,lysine N-methyltransferase activity,10/569,63/18737,0.15873015873015872,5.2269367032108685,5.947279557859959,1.8504775509397928e-5,8.349354709840344e-5,4.799554405805947e-5,79813/2146/83852/79723/7799/10919/6419/64754/64324/80854,10
GO:0016769,"transferase activity, transferring nitrogenous groups",7/569,29/18737,0.2413793103448276,7.948548572813769,6.627052750310385,2.0021226167341793e-5,8.961882189191089e-5,5.151660534286777e-5,189/29968/84706/2597/2805/85007/2806,7
GO:0004745,all-trans-retinol dehydrogenase (NAD+) activity,6/569,20/18737,0.3,9.87891036906854,7.030683714406963,2.058547866248501e-5,9.141897610741375e-5,5.255140843800566e-5,130/8630/8644/195814/125/5959,6
GO:0004438,phosphatidylinositol-3-phosphate phosphatase activity,5/569,13/18737,0.38461538461538464,12.665269703934028,7.445744950190875,2.6677827997723433e-5,1.1663794566446523e-4,6.704831516359704e-5,9110/8867/8871/4534/8897,5
GO:0046974,histone H3K9 methyltransferase activity,5/569,13/18737,0.38461538461538464,12.665269703934028,7.445744950190875,2.6677827997723433e-5,1.1663794566446523e-4,6.704831516359704e-5,79813/83852/79723/7799/10919,5
GO:0042054,histone methyltransferase activity,10/569,66/18737,0.15151515151515152,4.989348671246738,5.745544402497557,2.8154440887685625e-5,1.22146958928113e-4,7.021512383325647e-5,79813/2146/83852/79723/7799/10919/6419/64754/64324/80854,10
GO:0016878,acid-thiol ligase activity,7/569,31/18737,0.22580645161290322,7.435738987470945,6.346434696189426,3.199912255040276e-5,1.377672146444821e-4,7.919429285274447e-5,79611/2180/55902/84532/197322/10998/51703,7
GO:1901681,sulfur compound binding,22/569,277/18737,0.07942238267148015,2.6153553323647163,4.793283511894131,4.153712541567303e-5,1.7747680859423931e-4,1.0202100979288112e-4,33/1056/26/8277/11332/4023/7086/3156/55526/51363/5091/79723/6342/2639/2799/4258/37/38/80142/5095/2950/27010,22
GO:0047555,"3',5'-cyclic-GMP phosphodiesterase activity",6/569,23/18737,0.2608695652173913,8.590356842668298,6.445903664536305,4.960611861084848e-5,2.087899320635712e-4,1.2002108823363182e-4,5137/5148/5153/5141/5150/5140,6
GO:0140103,"catalytic activity, acting on a glycoprotein",6/569,23/18737,0.2608695652173913,8.590356842668298,6.445903664536305,4.960611861084848e-5,2.087899320635712e-4,1.2002108823363182e-4,10331/338707/4248/2530/11285/4249,6
GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",6/569,24/18737,0.25,8.232425307557119,6.274207545700648,6.445275283011732e-5,2.6533834011814724e-4,1.5252745195294765e-4,5137/5148/5153/5141/5150/5140,6
GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",6/569,24/18737,0.25,8.232425307557119,6.274207545700648,6.445275283011732e-5,2.6533834011814724e-4,1.5252745195294765e-4,5137/5148/5153/5141/5150/5140,6
GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",6/569,24/18737,0.25,8.232425307557119,6.274207545700648,6.445275283011732e-5,2.6533834011814724e-4,1.5252745195294765e-4,242/6999/5742/240/84890/23474,6
GO:0008483,transaminase activity,6/569,25/18737,0.24,7.903128295254834,6.112190144284538,8.264217326092828e-5,3.3532507711628453e-4,1.9275872294105198e-4,189/29968/84706/2805/85007/2806,6
GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",6/569,25/18737,0.24,7.903128295254834,6.112190144284538,8.264217326092828e-5,3.3532507711628453e-4,1.9275872294105198e-4,242/6999/5742/240/84890/23474,6
GO:0000062,fatty-acyl-CoA binding,5/569,16/18737,0.3125,10.290531634446397,6.579259975095278,8.393828958900045e-5,3.357531583560018e-4,1.9300480174253183e-4,33/11332/6342/2639/37,5
GO:0016641,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",5/569,16/18737,0.3125,10.290531634446397,6.579259975095278,8.393828958900045e-5,3.357531583560018e-4,1.9300480174253183e-4,26/8639/314/259307/8528,5
GO:0016879,"ligase activity, forming carbon-nitrogen bonds",8/569,48/18737,0.16666666666666666,5.4882835383714115,5.509965542589796,8.899016297068218e-5,3.5124406057147477e-4,2.0190961301981005e-4,440/284716/10606/57494/2729/5198/56474/790,8
GO:0004033,aldo-keto reductase (NADPH) activity,7/569,36/18737,0.19444444444444445,6.402997461433314,5.742415459994958,8.905656145695193e-5,3.5124406057147477e-4,2.0190961301981005e-4,57016/8644/22977/218/1646/6697/317749,7
GO:0008395,steroid hydroxylase activity,6/569,26/18737,0.23076923076923078,7.599161822360417,5.958925614824855,1.0469485278468172e-4,4.100548400733367e-4,2.3571648141580386e-4,1588/1551/9420/1593/1545/1586,6
GO:0017110,nucleoside diphosphate phosphatase activity,5/569,17/18737,0.29411764705882354,9.685206244184844,6.340050043307721,1.159522637470301e-4,4.448780731518706e-4,2.557343160335501e-4,377841/249/953/124583/11164,5
GO:0070402,NADPH binding,5/569,17/18737,0.29411764705882354,9.685206244184844,6.340050043307721,1.159522637470301e-4,4.448780731518706e-4,2.557343160335501e-4,3156/1719/5860/6715/2531,5
GO:0070403,NAD+ binding,5/569,17/18737,0.29411764705882354,9.685206244184844,6.340050043307721,1.159522637470301e-4,4.448780731518706e-4,2.557343160335501e-4,23409/3248/2746/23410/3033,5
GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",6/569,27/18737,0.2222222222222222,7.317711384495215,5.813608493716952,1.3117663388091522e-4,4.998893345191635e-4,2.873570642626023e-4,270/272/978/2643/471/1635,6
GO:0008276,protein methyltransferase activity,11/569,95/18737,0.11578947368421053,3.8129127740264543,4.864215726953917,1.4290024057870453e-4,5.409109777610024e-4,3.1093800140050154e-4,79813/2146/83852/79723/7799/10919/6419/64754/1788/64324/80854,11
GO:0032052,bile acid binding,4/569,10/18737,0.4,13.171880492091388,6.813410976895262,1.5273337705982122e-4,5.742774977449277e-4,3.3011845708368374e-4,5319/8644/1646/5836,4
GO:0016646,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",5/569,18/18737,0.2777777777777778,9.14713923061902,6.119854263709725,1.5655539142546567e-4,5.809028997629121e-4,3.3392701218174116e-4,5831/160428/1719/5860/4524,5
GO:1901567,fatty acid derivative binding,5/569,18/18737,0.2777777777777778,9.14713923061902,6.119854263709725,1.5655539142546567e-4,5.809028997629121e-4,3.3392701218174116e-4,33/11332/6342/2639/37,5
GO:0004629,phospholipase C activity,6/569,29/18737,0.20689655172413793,6.813041633840373,5.544083508019697,1.9991933618281025e-4,7.369575529876142e-4,4.2363368107537364e-4,51196/5336/5331/5330/6609/5333,6
GO:0030145,manganese ion binding,9/569,68/18737,0.1323529411764706,4.35834280988318,4.909756633113606,2.0598684844187304e-4,7.460932861120834e-4,4.288852783175097e-4,55811/384/4199/152002/11285/2590/4249/56985/2992,9
GO:0046527,glucosyltransferase activity,5/569,19/18737,0.2631578947368421,8.665710850060123,5.9161683553259445,2.071865152417407e-4,7.460932861120834e-4,4.288852783175097e-4,8908/2997/7357/29880/2992,5
GO:0120227,acyl-CoA binding,5/569,19/18737,0.2631578947368421,8.665710850060123,5.9161683553259445,2.071865152417407e-4,7.460932861120834e-4,4.288852783175097e-4,33/11332/6342/2639/37,5
GO:0019829,ATPase-coupled monoatomic cation transmembrane transporter activity,8/569,54/18737,0.14814814814814814,4.8784742563301435,5.050978240590243,2.0917172267629825e-4,7.460932861120834e-4,4.288852783175097e-4,50617/245972/10312/9114/51382/529/535/523,8
GO:0001727,lipid kinase activity,7/569,41/18737,0.17073170731707318,5.622144112478033,5.243268190435825,2.103348093826618e-4,7.460932861120834e-4,4.288852783175097e-4,139189/9162/1606/5294/5291/23396/79837,7
GO:0016877,"ligase activity, forming carbon-sulfur bonds",7/569,41/18737,0.17073170731707318,5.622144112478033,5.243268190435825,2.103348093826618e-4,7.460932861120834e-4,4.288852783175097e-4,79611/2180/55902/84532/197322/10998/51703,7
GO:0004016,adenylate cyclase activity,4/569,11/18737,0.36363636363636365,11.974436810992172,6.443132859894889,2.3425326294628288e-4,8.155483969240959e-4,4.6881094858645304e-4,114/55811/115/113,4
GO:0005536,D-glucose binding,4/569,11/18737,0.36363636363636365,11.974436810992172,6.443132859894889,2.3425326294628288e-4,8.155483969240959e-4,4.6881094858645304e-4,3101/2539/5836/2997,4
GO:0019206,nucleoside kinase activity,4/569,11/18737,0.36363636363636365,11.974436810992172,6.443132859894889,2.3425326294628288e-4,8.155483969240959e-4,4.6881094858645304e-4,7371/7083/54981/7084,4
GO:0050145,nucleoside monophosphate kinase activity,5/569,20/18737,0.25,8.232425307557119,5.7269296244558205,2.693868607681588e-4,9.321115918603776e-4,5.358162939398961e-4,26289/205/203/1841/204,5
GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",7/569,44/18737,0.1590909090909091,5.238816104809075,4.981640946712071,3.314052006278108e-4,0.0011328032312368805,6.511821486020142e-4,1588/1548/1551/9420/1545/29785/3163,7
GO:0016790,thiolester hydrolase activity,7/569,44/18737,0.1590909090909091,5.238816104809075,4.981640946712071,3.314052006278108e-4,0.0011328032312368805,6.511821486020142e-4,641371/122970/11332/55301/2194/10449/26275,7
GO:0008499,"UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity",4/569,12/18737,0.3333333333333333,10.976567076742823,6.117892592870405,3.4296113651394693e-4,0.001164455461371259,6.693771595788498e-4,10331/93010/84002/79369,4
GO:0019200,carbohydrate kinase activity,5/569,21/18737,0.23809523809523808,7.840405054816302,5.5504214364967375,3.447944362570926e-4,0.001164455461371259,6.693771595788498e-4,3101/55277/5208/2585/2584,5
GO:0033218,amide binding,18/569,244/18737,0.07377049180327869,2.4292402546889855,3.976834149146226,4.971133825214186e-4,0.0016688806413219053,9.593416153922113e-4,33/4881/43/11332/7298/3156/2194/1719/5091/6342/2639/4258/37/38/80142/6715/5095/7390,18
GO:0004623,phospholipase A2 activity,6/569,35/18737,0.17142857142857143,5.645091639467738,4.867716690197213,5.853838874445855e-4,0.001953588831471871,0.0011230036582555736,5319/255189/84647/50487/7941/57104,6
GO:0008195,phosphatidate phosphatase activity,4/569,14/18737,0.2857142857142857,9.408486065779563,5.569742527002873,6.607587070190062e-4,0.0021921641809336443,0.0012601466362963088,196051/84513/8612/23175,4
GO:0019213,deacetylase activity,6/569,37/18737,0.16216216216216217,5.33995155084786,4.67633862026952,7.964549526170966e-4,0.0026269040542458624,0.0015100530957590996,1066/23409/3340/23410/9487/51005,6
GO:0047617,fatty acyl-CoA hydrolase activity,5/569,25/18737,0.2,6.585940246045694,4.945921248763703,8.142906471057513e-4,0.0026701158428351383,0.0015348930190243048,641371/122970/11332/10449/26275,5
GO:0004559,alpha-mannosidase activity,4/569,15/18737,0.26666666666666666,8.781253661394258,5.335315345838093,8.795138783666142e-4,0.002834547585135831,0.0016294151851844643,10905/4122/23324/4125,4
GO:0015926,glucosidase activity,4/569,15/18737,0.26666666666666666,8.781253661394258,5.335315345838093,8.795138783666142e-4,0.002834547585135831,0.0016294151851844643,9365/2548/7841/23193,4
GO:0048531,"beta-1,3-galactosyltransferase activity",4/569,15/18737,0.26666666666666666,8.781253661394258,5.335315345838093,8.795138783666142e-4,0.002834547585135831,0.0016294151851844643,10331/93010/84002/79369,4
GO:0004435,phosphatidylinositol phospholipase C activity,5/569,26/18737,0.19230769230769232,6.332634851967014,4.815274313507883,9.832420267060096e-4,0.003133042390181861,0.0018010023444867734,51196/5336/5331/5330/5333,5
GO:0016289,acyl-CoA hydrolase activity,5/569,26/18737,0.19230769230769232,6.332634851967014,4.815274313507883,9.832420267060096e-4,0.003133042390181861,0.0018010023444867734,641371/122970/11332/10449/26275,5
GO:0015923,mannosidase activity,4/569,16/18737,0.25,8.232425307557119,5.121774320475916,0.0011447057412924857,0.003627045157803157,0.002084975566635633,10905/4122/23324/4125,4
GO:0072341,modified amino acid binding,9/569,88/18737,0.10227272727272728,3.3678103530915484,3.940047777874132,0.0013985390294343077,0.004406569902798601,0.0025330786302015097,7298/2194/1719/55512/4258/4524/80142/5333/7390,9
GO:0004659,prenyltransferase activity,4/569,17/18737,0.23529411764705882,7.748164995347876,4.9260435006536145,0.0014612452728449334,0.004553272562898025,0.0026174093866603047,27235/2222/2342/116150,4
GO:0008484,sulfuric ester hydrolase activity,4/569,17/18737,0.23529411764705882,7.748164995347876,4.9260435006536145,0.0014612452728449334,0.004553272562898025,0.0026174093866603047,410/2799/411/2588,4
GO:0000900,mRNA regulatory element binding translation repressor activity,4/569,18/18737,0.2222222222222222,7.317711384495215,4.745650204182513,0.0018340138103933531,0.005652370432031973,0.003249216299115058,48/7298/1719/6470,4
GO:0016854,racemase and epimerase activity,4/569,18/18737,0.2222222222222222,7.317711384495215,4.745650204182513,0.0018340138103933531,0.005652370432031973,0.003249216299115058,5973/130589/84693/26035,4
GO:0008106,alcohol dehydrogenase (NADP+) activity,5/569,30/18737,0.16666666666666666,5.4882835383714115,4.353914040511333,0.0019274989571658142,0.0059082033252256475,0.003396279627042739,57016/8644/218/1646/317749,5
GO:0051213,dioxygenase activity,9/569,93/18737,0.0967741935483871,3.1867452803446907,3.74120181582953,0.0020607568805745373,0.006282523679156968,0.00361145444789165,8424/5352/242/6999/5742/240/283208/84890/23474,9
GO:0005504,fatty acid binding,6/569,47/18737,0.1276595744680851,4.203791646412145,3.8917914032546763,0.0028483702487847253,0.008415550264075637,0.004837606348143517,2938/8309/5730/51/6342/2950,6
GO:0004382,GDP phosphatase activity,3/569,10/18737,0.3,9.87891036906854,4.970116606943971,0.002849946986592991,0.008415550264075637,0.004837606348143517,377841/953/124583,3
GO:0008401,retinoic acid 4-hydroxylase activity,3/569,10/18737,0.3,9.87891036906854,4.970116606943971,0.002849946986592991,0.008415550264075637,0.004837606348143517,1551/56603/29785,3
GO:0016801,"hydrolase activity, acting on ether bonds",3/569,10/18737,0.3,9.87891036906854,4.970116606943971,0.002849946986592991,0.008415550264075637,0.004837606348143517,4048/2053/2052,3
GO:0016803,ether hydrolase activity,3/569,10/18737,0.3,9.87891036906854,4.970116606943971,0.002849946986592991,0.008415550264075637,0.004837606348143517,4048/2053/2052,3
GO:0016884,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",3/569,10/18737,0.3,9.87891036906854,4.970116606943971,0.002849946986592991,0.008415550264075637,0.004837606348143517,440/5198/790,3
GO:0019239,deaminase activity,5/569,33/18737,0.15151515151515152,4.989348671246738,4.059127845890217,0.002978947364602429,0.008750657883519634,0.005030240067420769,270/272/978/10007/1635,5
GO:0004117,"calmodulin-activated dual specificity 3',5'-cyclic-GMP, 3',5'-cyclic-AMP phosphodiesterase activity",3/569,11/18737,0.2727272727272727,8.980827608244129,4.685573710746546,0.003830832132960505,0.010802946614948624,0.006209980510272819,5137/5148/5153,3
GO:0004143,ATP-dependent diacylglycerol kinase activity,3/569,11/18737,0.2727272727272727,8.980827608244129,4.685573710746546,0.003830832132960505,0.010802946614948624,0.006209980510272819,139189/9162/1606,3
GO:0008172,S-methyltransferase activity,3/569,11/18737,0.2727272727272727,8.980827608244129,4.685573710746546,0.003830832132960505,0.010802946614948624,0.006209980510272819,438/11185/1788,3
GO:0008199,ferric iron binding,3/569,11/18737,0.2727272727272727,8.980827608244129,4.685573710746546,0.003830832132960505,0.010802946614948624,0.006209980510272819,6241/2495/54,3
GO:0016653,"oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor",3/569,11/18737,0.2727272727272727,8.980827608244129,4.685573710746546,0.003830832132960505,0.010802946614948624,0.006209980510272819,51700/1727/606495,3
GO:0016857,"racemase and epimerase activity, acting on carbohydrates and derivatives",3/569,11/18737,0.2727272727272727,8.980827608244129,4.685573710746546,0.003830832132960505,0.010802946614948624,0.006209980510272819,5973/130589/26035,3
GO:0019107,myristoyltransferase activity,3/569,11/18737,0.2727272727272727,8.980827608244129,4.685573710746546,0.003830832132960505,0.010802946614948624,0.006209980510272819,6342/3032/30,3
GO:0048101,"calmodulin-activated 3',5'-cyclic-GMP phosphodiesterase activity",3/569,11/18737,0.2727272727272727,8.980827608244129,4.685573710746546,0.003830832132960505,0.010802946614948624,0.006209980510272819,5137/5148/5153,3
GO:0016780,"phosphotransferase activity, for other substituted phosphate groups",4/569,22/18737,0.18181818181818182,5.987218405496086,4.142054642439827,0.003982447412084119,0.011174628559280812,0.0064236386641629145,166929/259230/54675/1798,4
GO:0015399,primary active transmembrane transporter activity,12/569,166/18737,0.07228915662650602,2.380460329896034,3.161559367486015,0.004834565030443058,0.013498488500841012,0.007759489470434923,50617/245972/10312/9114/51382/529/535/523/4715/4712/1537/4728,12
GO:0004032,aldose reductase (NADPH) activity,3/569,12/18737,0.25,8.232425307557119,4.435112887752777,0.0049934557984427,0.013873443696165926,0.007975029224373096,57016/8644/1646,3
GO:0016651,"oxidoreductase activity, acting on NAD(P)H",8/569,88/18737,0.09090909090909091,2.993609202748043,3.3173752699328394,0.005268168557181569,0.01456493659926669,0.00837252794433397,8644/1646/51700/1727/606495/4715/4712/4728,8
GO:0005542,folic acid binding,3/569,13/18737,0.23076923076923078,7.599161822360417,4.212133714984903,0.006346433089219165,0.017291730735843523,0.00994000199074245,7298/1719/7390,3
GO:0008417,fucosyltransferase activity,3/569,13/18737,0.23076923076923078,7.599161822360417,4.212133714984903,0.006346433089219165,0.017291730735843523,0.00994000199074245,2530/2529/23275,3
GO:0046975,histone H3K36 methyltransferase activity,3/569,13/18737,0.23076923076923078,7.599161822360417,4.212133714984903,0.006346433089219165,0.017291730735843523,0.00994000199074245,6419/64754/64324,3
GO:0000030,mannosyltransferase activity,4/569,25/18737,0.16,5.268752196836555,3.779652353242869,0.006409721116273847,0.01738020533451178,0.009990860849252756,10195/80235/56052/8813,4
GO:0052742,phosphatidylinositol kinase activity,4/569,26/18737,0.15384615384615385,5.066107881573611,3.6716230121909113,0.007396353678013458,0.019959538155021963,0.011473568032375448,5294/5291/23396/79837,4
GO:0004065,arylsulfatase activity,3/569,14/18737,0.21428571428571427,7.056364549334672,4.011708044179834,0.007897071557091923,0.021209277896189736,0.012191970123229635,410/411/2588,3
GO:0051540,metal cluster binding,7/569,77/18737,0.09090909090909091,2.993609202748043,3.102205647103934,0.008825704771843053,0.02359098337118238,0.013561072934535597,7498/48/5471/1806/2950/11019/4728,7
GO:0004467,long-chain fatty acid-CoA ligase activity,3/569,15/18737,0.2,6.585940246045694,3.8300708359534568,0.009651460976773248,0.025201036994907926,0.014486598347203509,2180/10998/51703,3
GO:0008242,omega peptidase activity,3/569,15/18737,0.2,6.585940246045694,3.8300708359534568,0.009651460976773248,0.025201036994907926,0.014486598347203509,2687/8836/2678,3
GO:0010181,FMN binding,3/569,15/18737,0.2,6.585940246045694,3.8300708359534568,0.009651460976773248,0.025201036994907926,0.014486598347203509,54363/4842/60490,3
GO:0016846,carbon-sulfur lyase activity,3/569,15/18737,0.2,6.585940246045694,3.8300708359534568,0.009651460976773248,0.025201036994907926,0.014486598347203509,4259/51540/4258,3
GO:0016863,"intramolecular oxidoreductase activity, transposing C=C bonds",3/569,15/18737,0.2,6.585940246045694,3.8300708359534568,0.009651460976773248,0.025201036994907926,0.014486598347203509,2938/4282/10682,3
GO:0042626,ATPase-coupled transmembrane transporter activity,8/569,98/18737,0.08163265306122448,2.688138875937018,2.965179005041797,0.009931691580198087,0.025813244475722214,0.014838520527290858,50617/245972/10312/9114/51382/529/535/523,8
GO:0106222,lncRNA binding,4/569,29/18737,0.13793103448275862,4.542027755893582,3.378145023438322,0.010939906084355045,0.028303243264111218,0.016269874814009433,2146/1786/1788/3032,4
GO:0015078,proton transmembrane transporter activity,12/569,185/18737,0.06486486486486487,2.135980620339144,2.74790953016639,0.011089299963731864,0.02855874511207658,0.016416747843448275,50617/245972/10312/9114/51382/529/535/523/4715/4712/1537/4728,12
GO:0051539,"4 iron, 4 sulfur cluster binding",5/569,45/18737,0.1111111111111111,3.6588556922476076,3.160196946235629,0.011393502826650703,0.029208798155595437,0.016790425218222087,48/5471/1806/11019/4728,5
GO:0048038,quinone binding,3/569,16/18737,0.1875,6.174318980667838,3.6642886658565548,0.011614558338807276,0.029640773317137117,0.017038742407014248,26/8639/314,3
GO:0047498,calcium-dependent phospholipase A2 activity,3/569,17/18737,0.17647058823529413,5.811123746510908,3.5120369579995088,0.013790268281513507,0.03503473563411539,0.02013941503416861,5319/255189/50487,3
GO:0008970,phospholipase A1 activity,3/569,18/18737,0.16666666666666666,5.4882835383714115,3.3714461446553017,0.016181519175737534,0.04092545657002677,0.02352564506078433,255189/4023/51365,3
GO:0042800,histone H3K4 methyltransferase activity,3/569,19/18737,0.15789473684210525,5.199426510036075,3.240992872695874,0.018790335066981988,0.04731137936507965,0.02719653759694761,6419/64754/80854,3
GO:0019825,oxygen binding,4/569,34/18737,0.11764705882352941,3.874082497673938,2.9684112100775306,0.01897257269442771,0.04755791555403213,0.027338256794777704,1588/1551/6999/1586,4
