ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0006720,isoprenoid metabolic process,32/564,120/18986,0.26666666666666666,8.976832151300236,15.337607703103487,6.828853820631127e-22,4.269896052572808e-20,3.4778143572630484e-20,130/1551/57016/3158/1056/8630/8644/195814/125/56603/216/1545/3156/27235/84649/5959/224/29785/2222/57104/10654/4047/3157/116150/6715/1798/8818/4597/4598/317749/54884/8813,32
GO:0016052,carbohydrate catabolic process,38/564,180/18986,0.2111111111111111,7.106658786446021,14.403503901593051,7.752113933420561e-22,4.7606285387559475e-20,3.8775141309834793e-20,2819/1118/8277/55811/5224/2203/2530/3101/129807/2529/5226/2548/3074/130589/230/55526/5836/2597/2026/5373/5208/6652/2820/4351/2720/23324/7167/4125/3939/414328/5223/5315/51071/5236/26007/2023/2584/11164,38
GO:0019318,hexose metabolic process,43/564,238/18986,0.18067226890756302,6.081992371416652,13.804525351375146,9.548030956422695e-22,5.76064534370836e-20,4.692024076646498e-20,2819/10993/8277/55811/5224/2822/2203/2530/3101/283209/2529/29925/1374/2539/2548/130589/230/2597/10269/2026/5373/4122/51363/5091/5208/6652/4351/2720/23324/7167/4125/8790/2805/23275/145173/5223/2585/5315/5236/26007/2023/5162/2584,43
GO:0019362,pyridine nucleotide metabolic process,37/564,172/18986,0.21511627906976744,7.241485238330859,14.38759038864863,1.3616601563254315e-21,7.936863182378235e-20,6.464545363036527e-20,2819/160428/952/5224/2326/2203/3101/23475/5740/4199/5226/3418/2539/10135/7086/8942/230/55526/23729/2597/2026/5091/5208/2820/6888/7167/4190/23171/83594/54981/3939/5223/5315/51071/5236/2023/2584,37
GO:0046496,nicotinamide nucleotide metabolic process,37/564,172/18986,0.21511627906976744,7.241485238330859,14.38759038864863,1.3616601563254315e-21,7.936863182378235e-20,6.464545363036527e-20,2819/160428/952/5224/2326/2203/3101/23475/5740/4199/5226/3418/2539/10135/7086/8942/230/55526/23729/2597/2026/5091/5208/2820/6888/7167/4190/23171/83594/54981/3939/5223/5315/51071/5236/2023/2584,37
GO:1901136,carbohydrate derivative catabolic process,44/564,258/18986,0.17054263565891473,5.740997306064105,13.415606921804539,3.4392066188201115e-21,1.9712385936870606e-19,1.6055664583649678e-19,2819/7498/1118/5224/3373/2203/22875/216/4907/3101/272/129807/978/5973/3074/230/55526/2597/2026/5141/1806/5208/4860/5150/2799/2720/7167/2581/7378/23171/3939/5223/10007/5315/6609/79077/51071/5236/2023/2584/1635/51005/3251/22978,44
GO:0001676,long-chain fatty acid metabolic process,30/564,109/18986,0.27522935779816515,9.26507905524107,15.141546574248807,4.8922375670174484e-21,2.7580991791759025e-19,2.246461460885838e-19,1548/54898/33/2938/641371/8644/242/122970/83401/11332/5742/4259/240/5740/1545/2180/2052/79071/1374/5730/29785/6342/6916/10998/2879/80142/2950/30/64834/51703,30
GO:0046488,phosphatidylinositol metabolic process,34/564,148/18986,0.22972972972972974,7.73341958980257,14.388834034504418,6.532592435224564e-21,3.6234815136673026e-19,2.9513121341481434e-19,50487/2822/3706/27124/9896/51196/5336/9110/4952/5294/55326/5331/5277/8867/3635/8871/80235/9487/22876/27315/5330/5291/3633/284098/51763/8818/23396/5333/5279/4534/8897/79837/8813/5283,34
GO:1901568,fatty acid derivative metabolic process,26/564,79/18986,0.3291139240506329,11.079001705718646,15.70710749694247,1.3320463220944862e-20,7.271281431242759e-19,5.922431517282252e-19,54898/3158/83401/11332/2687/79611/79993/240/3248/6785/64064/2180/79071/2678/2194/5019/84649/224/2639/3295/197322/10998/38/9524/64834/51703,26
GO:0030148,sphingolipid biosynthetic process,30/564,114/18986,0.2631578947368421,8.858715938783128,14.725549723254908,2.025635680932716e-20,1.0884626729261892e-18,8.865487741713747e-19,7368/54898/166929/2583/242/83401/27090/84002/9331/79993/6489/6785/79071/55331/9334/401494/8703/427/79603/259230/7357/23410/6482/6609/10400/2531/51495/6483/6610/64834,30
GO:0006091,generation of precursor metabolites and energy,59/564,490/18986,0.12040816326530612,4.05331451729628,11.981388154837987,3.5175979446216975e-20,1.8610798971621566e-18,1.5158426122491232e-18,2819/160428/3158/55811/9365/205/5224/8908/48/2203/3101/79611/10873/6472/64064/847/5226/3418/2539/7086/2548/230/55526/5836/5019/23729/2597/1312/2026/2997/5208/1738/51/2820/6888/23410/7167/4190/37/10998/38/3939/5223/10007/51763/5315/6389/4715/54539/2632/51071/5236/2992/4712/2023/5162/2584/1537/4728,59
GO:0006694,steroid biosynthetic process,37/564,191/18986,0.193717277486911,6.521128068025696,13.418371251022293,6.082283751476601e-20,3.1692384577769744e-18,2.581332864861122e-18,1588/1551/3158/1066/8630/8644/9420/3293/1593/1718/1594/6307/51700/8309/1586/2539/3156/79154/427/3292/51170/10449/2222/1727/7923/6342/10654/4047/3157/10998/6713/6715/10682/50814/4597/4598/47,37
GO:0009260,ribonucleotide biosynthetic process,35/564,171/18986,0.2046783625730994,6.890112396831321,13.53773441539821,9.624517829419495e-20,4.940106987369201e-18,4.023698655787161e-18,2984/114/2977/270/55811/26289/205/4881/203/272/7371/115/4830/978/5471/10606/4833/3615/3614/7378/113/204/5198/56474/523/790/6389/4715/54539/4832/4712/471/2023/3251/4728,35
GO:0006575,cellular modified amino acid metabolic process,36/564,183/18986,0.19672131147540983,6.622253226369027,13.37207605221696,1.1430976807564943e-19,5.781048417825858e-18,4.708642304168779e-18,79094/33/160428/8424/50487/548596/2938/5352/1757/2628/2687/9027/29958/7298/2593/8836/6472/8876/51365/494143/2941/2678/1374/2539/9446/2643/8875/1719/23474/2729/4258/4524/6470/2950/2806/471,36
GO:0006164,purine nucleotide biosynthetic process,37/564,197/18986,0.18781725888324874,6.322515030420852,13.13937295767376,1.8284377385511e-19,9.113039685329324e-18,7.422536723546112e-18,2984/114/2977/270/55811/26289/205/4881/203/272/115/23475/5740/4830/10135/5471/10606/4833/8942/3615/3614/113/83594/54981/204/5198/523/6389/4715/54539/5631/4832/4712/471/2023/3251/4728,37
GO:1901606,alpha-amino acid catabolic process,27/564,98/18986,0.2755102040816326,9.274533217542334,14.369445789755325,4.504736674391055e-19,2.2131127747472623e-17,1.8025720737676085e-17,5009/2731/10993/189/1757/259307/3034/8528/84706/6999/2571/4842/384/3176/23464/8942/51540/2746/5860/26275/64087/38/2805/6470/549/2806/2653,27
GO:0009161,ribonucleoside monophosphate metabolic process,22/564,59/18986,0.3728813559322034,12.552350042072364,15.55005459977477,5.430740632691428e-19,2.6304671881444818e-17,2.1425056817778936e-17,7498/270/205/203/4907/272/7371/978/5471/10606/3615/1806/4860/3614/7378/204/5198/790/5631/471/3251/22978,22
GO:0046165,alcohol biosynthetic process,32/564,148/18986,0.21621621621621623,7.278512555108301,13.416730375130905,6.575361728391288e-19,3.1406484699913385e-17,2.558046426790821e-17,3158/1066/1621/1593/1718/1594/6307/3706/55331/2539/2643/3156/6697/427/10449/5336/1719/2222/1727/6342/5860/10654/4047/3157/116150/2805/84105/10682/50814/4597/4598/47,32
GO:0043648,dicarboxylic acid metabolic process,27/564,100/18986,0.27,9.08904255319149,14.190692557933527,8.027386534249959e-19,3.781668807025426e-17,3.080155092666062e-17,160428/122970/3034/8528/84706/2571/23475/10873/5832/4199/3418/2678/8942/1719/7915/1738/79944/2746/2729/197322/4190/2805/6470/2806/6389/471/47,27
GO:1901292,nucleoside phosphate catabolic process,35/564,184/18986,0.19021739130434784,6.403310977489979,12.88674735787729,1.1593380024995674e-18,5.3877883656702874e-17,4.3883334632309376e-17,2819/377841/7498/5224/2203/4907/11332/3101/272/953/8876/230/55526/2597/2026/5141/1806/5208/4860/5150/7167/7378/38/83594/3939/5223/5315/79077/51071/5236/2023/2584/3251/11164/22978,35
GO:0072329,monocarboxylic acid catabolic process,30/564,131/18986,0.22900763358778625,7.7091115803150885,13.482296007449795,1.481517955081286e-18,6.793253663366057e-17,5.533079689082529e-17,33/54363/160428/189/56603/197257/11332/8309/5226/23175/1374/3074/10449/51/84693/6342/6652/2639/3295/55862/35/37/38/3032/5096/414328/5095/30/549/3033,30
GO:0009124,nucleoside monophosphate biosynthetic process,19/564,42/18986,0.4523809523809524,15.228554542384328,16.151990459848072,1.6925391163815635e-18,7.658739501626575e-17,6.23801466577748e-17,377841/270/272/7298/7371/7083/978/5471/10606/3615/3614/7378/5198/6470/790/5631/471/3251/7084,19
GO:0019751,polyol metabolic process,27/564,107/18986,0.2523364485981308,8.494432292702326,13.602464455983016,5.427126416749822e-18,2.4238815256107323e-16,1.974242432668664e-16,116255/1593/8612/1594/3706/55331/27124/2643/3705/6697/27235/427/84649/5336/1719/4952/6342/6652/2820/8867/5860/7167/3633/2805/84105/26007/2584,27
GO:0008652,amino acid biosynthetic process,23/564,74/18986,0.3108108108108108,10.46286179796818,14.270726779260277,9.687123740318249e-18,4.2710280183274946e-16,3.478736339134529e-16,5831/5009/54363/10993/189/5352/29968/26227/216/440/2571/51074/5832/6472/2678/1806/2746/4524/2805/6470/22929/84105/2806,23
GO:0009308,amine metabolic process,28/564,121/18986,0.23140495867768596,7.789813023855578,13.109875250232013,1.564985580148922e-17,6.81263975966094e-16,5.548869591973726e-16,26/8639/314/1621/1644/9365/217/15/438/5409/4881/11185/259307/54498/23409/6999/6723/29958/79814/3176/2643/8942/5153/1312/113451/4953/2639/3251,28
GO:1901616,organic hydroxy compound catabolic process,21/564,60/18986,0.35,11.782092198581559,14.63611159814626,1.598991860584623e-17,6.873666260688148e-16,5.598575448704846e-16,1591/54363/222/57016/1621/8630/8644/217/197257/1593/1594/5153/221/1312/6652/55902/2820/84532/7167/219/26007,21
GO:0034308,primary alcohol metabolic process,26/564,103/18986,0.2524271844660194,8.497486745162846,13.349816193448488,2.2320433742975826e-17,9.476539708900477e-16,7.718606132561231e-16,130/54363/1551/222/57016/1056/8277/8630/8644/217/195814/125/1646/216/3291/1545/84649/221/5959/224/57104/55902/84532/219/27010/54884,26
GO:0009132,nucleoside diphosphate metabolic process,29/564,133/18986,0.21804511278195488,7.340078920706021,12.838276190182636,2.3247064536051636e-17,9.749592065790437e-16,7.941006255511348e-16,2819/377841/26289/205/5224/203/2203/4907/6241/3101/953/230/55526/2597/2026/5208/7167/50484/6240/1841/204/3939/5223/5315/790/5236/2023/2584/11164,29
GO:0000038,very long-chain fatty acid metabolic process,17/564,35/18986,0.4857142857142857,16.350658561296857,15.904551695217485,2.3810504087886333e-17,9.865581151595313e-16,8.035478931878951e-16,54898/641371/122970/83401/79993/8309/6785/2180/79071/401494/51/3295/10998/30/9524/51495/64834,17
GO:0046365,monosaccharide catabolic process,20/564,54/18986,0.37037037037037035,12.467822432361439,14.765768509205035,2.5786797929825815e-17,1.0557237866746545e-15,8.598830738253946e-16,8277/55811/5224/2530/3101/2529/130589/2026/5373/5208/4351/2720/7167/5223/5315/5236/26007/2023/2584/11164,20
GO:0006690,icosanoid metabolic process,28/564,124/18986,0.22580645161290322,7.60134980553649,12.904054323990348,3.12582279658436e-17,1.26467112911219e-15,1.030069902379069e-15,5319/255189/1548/50487/2938/8644/242/1646/4048/2687/5742/4259/240/5740/3248/1545/2052/2678/4282/5730/1312/51/29785/4258/6916/2879/80142/2950,28
GO:0009141,nucleoside triphosphate metabolic process,40/564,274/18986,0.145985401459854,4.914324170419837,11.419535272468371,6.664831833747926e-17,2.6651577530533856e-15,2.1707610170872987e-15,2819/55811/26289/205/5224/203/2203/4907/3101/7298/7371/4830/4833/230/55526/2597/2026/3615/5208/3614/7167/50484/1841/204/56474/523/3939/5223/5315/79077/6389/4715/54539/5236/4832/4712/2023/2584/4728/11164,40
GO:0019320,hexose catabolic process,19/564,50/18986,0.38,12.791985815602837,14.608455150527808,9.232240633014881e-17,3.567379273813278e-15,2.905617069716452e-15,8277/55811/5224/2530/3101/2529/130589/2026/5373/5208/4351/2720/7167/5223/5315/5236/26007/2023/2584,19
GO:0035384,thioester biosynthetic process,19/564,50/18986,0.38,12.791985815602837,14.608455150527808,9.232240633014881e-17,3.567379273813278e-15,2.905617069716452e-15,54898/83401/79993/6785/2180/79071/2194/1738/55902/2639/84532/197322/38/27010/9524/5162/64834/47/51703,19
GO:0071616,acyl-CoA biosynthetic process,19/564,50/18986,0.38,12.791985815602837,14.608455150527808,9.232240633014881e-17,3.567379273813278e-15,2.905617069716452e-15,54898/83401/79993/6785/2180/79071/2194/1738/55902/2639/84532/197322/38/27010/9524/5162/64834/47/51703,19
GO:0006493,protein O-linked glycosylation,25/564,100/18986,0.25,8.415780141843971,13.009581217818733,1.189575593979419e-16,4.545500519661358e-15,3.702293164420157e-15,10331/79623/442117/6480/727936/79695/27090/93010/84002/79369/10610/148789/9334/152002/285203/5238/2590/11226/6482/63917/23275/145173/8818/6483/8813,25
GO:0006664,glycolipid metabolic process,26/564,110/18986,0.23636363636363636,7.956737588652483,12.803344872769786,1.2915310986400797e-16,4.880852140904652e-15,3.97543580506796e-15,7368/2583/2822/27090/84002/9331/129807/6489/9334/8703/3074/7357/5277/80235/2720/9487/2581/27315/6482/284098/8818/6609/6483/5279/8813/5283,26
GO:0006487,protein N-linked glycosylation,22/564,74/18986,0.2972972972972973,10.007954763273913,13.584691820630818,1.458645705254706e-16,5.452481065620581e-15,4.441025425266331e-15,4248/6480/2530/5373/1650/11285/6185/5238/10195/7841/58505/29880/3703/4249/56052/116150/6482/746/57171/1798/1603/8813,22
GO:1903509,liposaccharide metabolic process,26/564,111/18986,0.23423423423423423,7.885055268033992,12.729223261950757,1.640468713766695e-16,6.066206351229746e-15,4.94090237389154e-15,7368/2583/2822/27090/84002/9331/129807/6489/9334/8703/3074/7357/5277/80235/2720/9487/2581/27315/6482/284098/8818/6609/6483/5279/8813/5283,26
GO:0170035,L-amino acid catabolic process,22/564,75/18986,0.29333333333333333,9.87451536643026,13.473936425034966,2.0077106230442512e-16,7.345230673031042e-15,5.982662898007561e-15,2731/10993/189/259307/3034/8528/84706/2571/4842/384/3176/23464/8942/51540/2746/5860/64087/2805/6470/549/2806/2653,22
GO:0006672,ceramide metabolic process,26/564,112/18986,0.23214285714285715,7.8146529888551175,12.656022714523237,2.078004561228337e-16,7.52237651164658e-15,6.126947520696515e-15,7368/166929/1056/2583/242/8612/27090/9331/129807/2529/55331/9334/8703/3074/427/79603/55512/259230/7357/23410/2581/6482/6609/6483/6610/64834,26
GO:0072523,purine-containing compound catabolic process,30/564,155/18986,0.1935483870967742,6.515442690459849,12.06385191227738,2.1569475265754646e-16,7.726815149888565e-15,6.293462026554069e-15,2819/7498/5224/2203/22875/4907/11332/3101/272/8876/230/55526/2597/2026/5141/1806/5208/4860/5150/7167/38/83594/3939/5223/5315/5236/2023/2584/3251/22978,30
GO:0009152,purine ribonucleotide biosynthetic process,30/564,156/18986,0.19230769230769232,6.473677032187671,12.011376263458613,2.5975373599872576e-16,9.209207196903276e-15,7.500864801873133e-15,2984/114/2977/270/55811/26289/205/4881/203/272/115/4830/5471/10606/4833/3615/3614/113/204/5198/523/6389/4715/54539/4832/4712/471/2023/3251/4728,30
GO:1901570,fatty acid derivative biosynthetic process,19/564,53/18986,0.3584905660377358,12.067911146795128,14.11790792185886,3.3264499670255314e-16,1.1673123914898779e-14,9.507715748931191e-15,54898/3158/83401/2687/79611/79993/240/6785/2180/79071/2678/2194/2639/197322/10998/38/9524/64834/51703,19
GO:0016266,O-glycan processing,17/564,40/18986,0.425,14.306826241134752,14.740838186785892,4.05616976092571e-16,1.4090068492751026e-14,1.1476308063607989e-14,10331/79623/6480/727936/79695/27090/93010/84002/79369/10610/9334/152002/2590/11226/6482/63917/6483,17
GO:0006661,phosphatidylinositol biosynthetic process,26/564,116/18986,0.22413793103448276,7.545182196135974,12.372038096976269,5.211785275539527e-16,1.792332956258043e-14,1.45984848612744e-14,3706/27124/9896/5336/9110/4952/5294/5277/8867/3635/8871/80235/9487/22876/27315/5291/284098/51763/8818/23396/5279/4534/8897/79837/8813/5283,26
GO:0170040,proteinogenic amino acid catabolic process,21/564,71/18986,0.29577464788732394,9.956697632604135,13.229711647717439,8.082199188809968e-16,2.7519488129027206e-14,2.241452010570435e-14,2731/10993/189/259307/3034/8528/84706/2571/4842/384/3176/23464/51540/2746/5860/64087/2805/6470/549/2806/2653,21
GO:0006576,biogenic amine metabolic process,24/564,99/18986,0.24242424242424243,8.160756501182034,12.498890889207559,1.0441607892167057e-15,3.520459758937501e-14,2.867401300418631e-14,26/314/1621/1644/9365/217/15/438/5409/4881/259307/54498/6999/6723/79814/3176/2643/8942/5153/1312/113451/4953/2639/3251,24
GO:0042445,hormone metabolic process,36/564,241/18986,0.14937759336099585,5.028515935375651,11.012536188159064,1.1846570123277405e-15,3.946862860978155e-14,3.2147050314696345e-14,7367/1588/130/1551/57016/1056/8630/8644/15/438/3293/195814/125/56603/259307/1646/216/8528/7941/1594/1545/1586/79154/3292/51170/84649/10269/5959/29785/7923/57104/9486/6342/3295/6715/54884,36
GO:0019674,NAD metabolic process,20/564,64/18986,0.3125,10.519725177304965,13.347727836024806,1.193584581394964e-15,3.946862860978155e-14,3.2147050314696345e-14,2819/952/5224/3101/23475/5740/4199/10135/8942/2026/5091/2820/7167/4190/23171/83594/54981/5223/5315/2023,20
GO:1901607,alpha-amino acid biosynthetic process,20/564,65/18986,0.3076923076923077,10.357883251500274,13.22326562080776,1.6770058668569142e-15,5.492593501067551e-14,4.473696853840851e-14,5831/5009/54363/10993/189/5352/29968/26227/440/51074/5832/6472/2678/2746/4524/2805/6470/22929/84105/2806,20
GO:0009064,glutamine family amino acid metabolic process,21/564,74/18986,0.28378378378378377,9.553047728579642,12.89865686200136,2.0581879085063483e-15,6.615054408741432e-14,5.387937062995959e-14,5831/26227/3034/23409/440/2571/4842/384/5832/284716/2678/5471/57494/7915/2746/2729/2805/5198/56474/2806/790,21
GO:0072527,pyrimidine-containing compound metabolic process,21/564,74/18986,0.28378378378378377,9.553047728579642,12.89865686200136,2.0581879085063483e-15,6.615054408741432e-14,5.387937062995959e-14,8277/26289/7298/7371/7083/4830/978/4833/1806/7378/6240/1841/56474/6470/790/79077/27010/5631/4832/1635/7084,21
GO:0009185,ribonucleoside diphosphate metabolic process,26/564,126/18986,0.20634920634920634,6.946358212315658,11.717688804278525,4.395944021549421e-15,1.3997825453804128e-13,1.140117645355069e-13,2819/26289/205/5224/203/2203/4907/6241/3101/230/55526/2597/2026/5208/7167/50484/6240/204/3939/5223/5315/790/5236/2023/2584/11164,26
GO:0009166,nucleotide catabolic process,29/564,161/18986,0.18012422360248448,6.063543456235409,11.289545307910256,5.029444231739212e-15,1.586812725958821e-13,1.2924530275864842e-13,2819/7498/5224/2203/4907/3101/272/230/55526/2597/2026/5141/1806/5208/4860/5150/7167/7378/83594/3939/5223/5315/79077/51071/5236/2023/2584/3251/22978,29
GO:0009167,purine ribonucleoside monophosphate metabolic process,16/564,40/18986,0.4,13.465248226950356,13.808567403065874,9.687001340770455e-15,3.0285088737190537e-13,2.46670914524308e-13,7498/270/205/203/4907/272/5471/10606/3615/4860/3614/204/5198/471/3251/22978,16
GO:0009199,ribonucleoside triphosphate metabolic process,36/564,258/18986,0.13953488372093023,4.69717961405245,10.461914491702943,1.0421927255370453e-14,3.228919624434143e-13,2.6299429517819607e-13,2819/55811/26289/205/5224/203/2203/4907/3101/7371/4830/4833/230/55526/2597/2026/3615/5208/3614/7167/204/56474/523/3939/5223/5315/6389/4715/54539/5236/4832/4712/2023/2584/4728/11164,36
GO:0006721,terpenoid metabolic process,23/564,100/18986,0.23,7.742517730496454,11.828469877703938,1.4203652803853009e-14,4.3612823207545084e-13,3.5522481307380503e-13,130/1551/57016/3158/1056/8630/8644/195814/125/56603/216/1545/84649/5959/224/29785/2222/57104/4047/3157/6715/317749/54884,23
GO:0035337,fatty-acyl-CoA metabolic process,16/564,41/18986,0.3902439024390244,13.13682753848815,13.612135640873712,1.5455274438335305e-14,4.703600778180098e-13,3.8310652333870744e-13,54898/83401/11332/79993/6785/2180/79071/2194/84649/2639/3295/197322/38/9524/64834/51703,16
GO:0006022,aminoglycan metabolic process,25/564,122/18986,0.20491803278688525,6.898180444134403,11.43556271714531,1.7639596373230372e-14,5.321278239257829e-13,4.3341612141427536e-13,10331/1118/9956/79586/9955/9957/3373/93010/79369/9334/9435/3074/3340/51363/55512/55454/11285/2799/26035/2720/6482/26229/50515/6483/9653,25
GO:0009126,purine nucleoside monophosphate metabolic process,16/564,42/18986,0.38095238095238093,12.824045930428909,13.422437008354725,2.4288284421102827e-14,7.200638803807985e-13,5.864893361574829e-13,7498/270/205/203/4907/272/5471/10606/3615/4860/3614/204/5198/471/3251/22978,16
GO:0072528,pyrimidine-containing compound biosynthetic process,16/564,42/18986,0.38095238095238093,12.824045930428909,13.422437008354725,2.4288284421102827e-14,7.200638803807985e-13,5.864893361574829e-13,26289/7298/7371/7083/4830/978/4833/7378/1841/56474/6470/790/27010/5631/4832/7084,16
GO:0009261,ribonucleotide catabolic process,26/564,135/18986,0.1925925925925926,6.483267664827949,11.187050477884906,2.5109381718813484e-14,7.380441344529877e-13,6.011341858188276e-13,2819/7498/5224/2203/4907/3101/272/230/55526/2597/2026/5141/1806/5208/4860/5150/7167/7378/3939/5223/5315/5236/2023/2584/3251/22978,26
GO:0016125,sterol metabolic process,28/564,159/18986,0.1761006289308176,5.928096703688835,10.918517788036496,2.7131859810946306e-14,7.907327617783419e-13,6.44048875619341e-13,1588/33/3158/1066/9420/1593/2053/1718/6307/51700/1545/847/2539/3156/10449/2222/1727/10654/4047/37/3157/6713/10682/6609/50814/4597/4598/47,28
GO:0034440,lipid oxidation,24/564,114/18986,0.21052631578947367,7.086972751026502,11.405682634104437,3.135348202164282e-14,9.060892829615937e-13,7.380063304696289e-13,33/54363/160428/242/2326/23409/7941/240/8309/1374/10449/51/6342/2639/2329/3295/55862/35/37/38/3032/30/549/3033,24
GO:0006692,prostanoid metabolic process,17/564,50/18986,0.34,11.445460992907803,12.940318181147711,3.4164170134907865e-14,9.790881757829014e-13,7.974636555174546e-13,255189/50487/2938/8644/1646/5742/4259/5740/3248/4282/5730/1312/51/29785/6916/80142/2950,17
GO:0009247,glycolipid biosynthetic process,20/564,75/18986,0.26666666666666666,8.976832151300236,12.111008302082352,3.6038542029798123e-14,1.0242689755411218e-12,8.342632478581368e-13,7368/2583/27090/84002/9331/6489/9334/8703/7357/5277/80235/9487/27315/6482/284098/8818/6483/5279/8813/5283,20
GO:0170038,proteinogenic amino acid biosynthetic process,18/564,58/18986,0.3103448275862069,10.447175348495966,12.607822130870039,3.705391776001288e-14,1.044495271940035e-12,8.507374905901146e-13,5831/54363/189/5352/29968/26227/440/51074/5832/6472/2678/2746/4524/2805/6470/22929/84105/2806,18
GO:0170034,L-amino acid biosynthetic process,18/564,59/18986,0.3050847457627119,10.270104579877389,12.478035364037197,5.186927275137905e-14,1.4502311300161998e-12,1.181207828766963e-12,5831/54363/189/5352/29968/26227/440/51074/5832/6472/2678/2746/4524/2805/6470/22929/84105/2806,18
GO:0009062,fatty acid catabolic process,23/564,106/18986,0.2169811320754717,7.304262009902315,11.388398510385668,5.4360228916031864e-14,1.5076195745341418e-12,1.2279505020845569e-12,33/54363/160428/11332/8309/23175/1374/10449/51/84693/6342/2639/3295/55862/35/37/38/3032/5096/5095/30/549/3033,23
GO:0016051,carbohydrate biosynthetic process,31/564,207/18986,0.1497584541062802,5.041336896563538,10.229407072027675,1.1013608665055329e-13,3.030064015930022e-12,2.467975802754714e-12,2819/10993/5224/8908/2203/2530/55808/2529/5226/2539/230/3340/2026/51363/55512/2997/5091/55454/9486/6652/7167/2805/50515/5223/51763/2632/5236/2992/6483/9653/2023,31
GO:0030203,glycosaminoglycan metabolic process,23/564,111/18986,0.2072072072072072,6.9752411986454534,11.04714142451365,1.548296401756249e-13,4.225866131460111e-12,3.4419521512726637e-12,10331/9956/79586/9955/9957/3373/93010/79369/9435/3074/3340/51363/55512/55454/11285/2799/26035/2720/6482/26229/50515/6483/9653,23
GO:0009205,purine ribonucleoside triphosphate metabolic process,34/564,252/18986,0.1349206349206349,4.541849600360238,9.903565807379318,1.579689544356785e-13,4.277600270112585e-12,3.4840894136207247e-12,2819/55811/26289/205/5224/203/2203/4907/3101/4830/4833/230/55526/2597/2026/3615/5208/3614/7167/204/523/3939/5223/5315/6389/4715/54539/5236/4832/4712/2023/2584/4728/11164,34
GO:0006006,glucose metabolic process,30/564,197/18986,0.15228426395939088,5.126363538179069,10.186505660801124,1.762324298271265e-13,4.7348697357460005e-12,3.856533682318944e-12,2819/10993/8277/55811/5224/2822/2203/3101/283209/29925/1374/2539/2548/130589/230/2597/10269/2026/5373/5091/5208/6652/4351/7167/2805/5223/5315/5236/2023/5162,30
GO:0016126,sterol biosynthetic process,19/564,72/18986,0.2638888888888889,8.883323483057525,11.726282896079566,1.9460626494167925e-13,5.1879918227475575e-12,4.225599926640624e-12,3158/1066/1718/6307/51700/2539/3156/10449/2222/1727/10654/4047/3157/6713/10682/50814/4597/4598/47,19
GO:1902652,secondary alcohol metabolic process,27/564,159/18986,0.16981132075471697,5.716378964271376,10.449443408440402,1.9738031399492559e-13,5.221468460219608e-12,4.252866522595117e-12,33/3158/1066/9420/1593/2053/1718/1594/6307/847/3418/2539/3156/10449/2222/1727/10654/4047/37/3157/6713/10682/6609/50814/4597/4598/47,27
GO:0046949,fatty-acyl-CoA biosynthetic process,13/564,28/18986,0.4642857142857143,15.629305977710235,13.554482568732281,3.045527295298465e-13,7.995090357657574e-12,6.511971179420826e-12,54898/83401/79993/6785/2180/79071/2194/2639/197322/38/9524/64834/51703,13
GO:0006195,purine nucleotide catabolic process,25/564,138/18986,0.18115942028985507,6.098391407133313,10.517597432365239,3.4187165858693334e-13,8.906792680912605e-12,7.254549310205977e-12,2819/7498/5224/2203/4907/3101/272/230/55526/2597/2026/5141/5208/4860/5150/7167/83594/3939/5223/5315/5236/2023/2584/3251/22978,25
GO:0009144,purine nucleoside triphosphate metabolic process,34/564,259/18986,0.13127413127413126,4.41909690845861,9.694014184310507,3.52887320215609e-13,9.124657851289318e-12,7.431999676246423e-12,2819/55811/26289/205/5224/203/2203/4907/3101/4830/4833/230/55526/2597/2026/3615/5208/3614/7167/204/523/3939/5223/5315/6389/4715/54539/5236/4832/4712/2023/2584/4728/11164,34
GO:0006693,prostaglandin metabolic process,16/564,49/18986,0.32653061224489793,10.992039368939064,12.253863850112912,4.0279582144120655e-13,1.0337424104002308e-11,8.419793251021609e-12,255189/50487/2938/8644/1646/5742/5740/3248/4282/5730/1312/51/29785/6916/80142/2950,16
GO:0046033,AMP metabolic process,12/564,23/18986,0.5217391304347826,17.56336725254394,13.907065196156468,4.2220284305490846e-13,1.075522649826541e-11,8.760091737770849e-12,7498/270/205/203/4907/272/5471/10606/204/5198/471/3251,12
GO:0006023,aminoglycan biosynthetic process,19/564,75/18986,0.25333333333333335,8.527990543735225,11.429544240606045,4.363335299475334e-13,1.1033463305070348e-11,8.986714575776983e-12,10331/9956/79586/9955/9957/93010/79369/9334/9435/3340/51363/55512/55454/11285/26035/6482/26229/50515/6483,19
GO:0009156,ribonucleoside monophosphate biosynthetic process,14/564,35/18986,0.4,13.465248226950356,12.915027979262216,4.642917012290141e-13,1.165473839800423e-11,9.492740814217491e-12,270/272/7371/978/5471/10606/3615/3614/7378/5198/790/5631/471/3251,14
GO:0009154,purine ribonucleotide catabolic process,24/564,129/18986,0.18604651162790697,6.262906152069932,10.494473231636649,5.558540037636921e-13,1.3852042890893747e-11,1.12824371015651e-11,2819/7498/5224/2203/4907/3101/272/230/55526/2597/2026/5141/5208/4860/5150/7167/3939/5223/5315/5236/2023/2584/3251/22978,24
