ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-2022928,HS-GAG biosynthesis,7/539,31/11146,0.22580645161290322,4.66945957268538,4.6117563594226105,5.668645607065144e-4,0.0030700486604600336,0.002221376496359035,90161/9956/9955/9957/3340/26035/9653,7
R-HSA-1793185,Chondroitin sulfate/dermatan sulfate metabolism,9/539,50/11146,0.18,3.722226345083488,4.348747032319439,5.734792985274117e-4,0.0030754232970048446,0.00222526538953877,79586/3373/3074/51363/55454/11285/411/26229/50515,9
R-HSA-3229121,Glycogen storage diseases,5/539,16/11146,0.3125,6.462198515769944,4.928537026732483,7.266858763027305e-4,0.003822088214784554,0.0027655251972654523,8908/2548/2997/2632/2992,5
R-HSA-70221,Glycogen breakdown (glycogenolysis),5/539,16/11146,0.3125,6.462198515769944,4.928537026732483,7.266858763027305e-4,0.003822088214784554,0.0027655251972654523,8908/2548/5836/5236/2992,5
R-HSA-9748787,Azathioprine ADME,6/539,24/11146,0.25,5.169758812615956,4.609600046098846,7.931971262907653e-4,0.0041321793150576065,0.0029898959346900027,7498/2938/4830/3615/3614/3251,6
R-HSA-5362517,Signaling by Retinoic Acid,8/539,43/11146,0.18604651162790697,3.847262372179316,4.216767745161539,9.190416523243368e-4,0.004742601734164266,0.0034315755836539295,8644/195814/56603/216/1374/5959/1738/5162,8
R-HSA-196757,Metabolism of folate and pterines,5/539,17/11146,0.29411764705882354,6.082069191312889,4.726885665294277,9.888787635015713e-4,0.005008487811438514,0.0036239611605905536,160428/6472/1719/4524/6470,5
R-HSA-9018677,Biosynthesis of DHA-derived SPMs,5/539,17/11146,0.29411764705882354,6.082069191312889,4.726885665294277,9.888787635015713e-4,0.005008487811438514,0.0036239611605905536,4048/2053/240/3248/2879,5
R-HSA-194068,Bile acid and bile salt metabolism,8/539,44/11146,0.18181818181818182,3.7598245909934223,4.134712731646746,0.0010765865204965207,0.0054026864835926315,0.003909189103879206,8644/9420/1646/1593/8309/6342/3295/10998,8
R-HSA-209776,Metabolism of amine-derived hormones,5/539,18/11146,0.2777777777777778,5.7441764584621735,4.540740288476612,0.0013152946546094828,0.006540601600648973,0.004732543446250388,1621/1644/15/438/5409,5
R-HSA-390247,Beta-oxidation of very long chain fatty acids,4/539,11/11146,0.36363636363636365,7.5196491819868445,4.876560243592352,0.0013592190167165607,0.006579582319858042,0.004760748488918741,122970/51/3295/30,4
R-HSA-8963693,Aspartate and asparagine metabolism,4/539,11/11146,0.36363636363636365,7.5196491819868445,4.876560243592352,0.0013592190167165607,0.006579582319858042,0.004760748488918741,440/339983/2805/2806,4
R-HSA-9845614,Sphingolipid catabolism,4/539,11/11146,0.36363636363636365,7.5196491819868445,4.876560243592352,0.0013592190167165607,0.006579582319858042,0.004760748488918741,8612/55331/221/224,4
R-HSA-196071,Metabolism of steroid hormones,7/539,36/11146,0.19444444444444445,4.020923520923521,4.0923435570655995,0.0014593189199034232,0.007002170606905021,0.005066518133736724,1588/3293/3291/1586/3292/51170/6715,7
R-HSA-1482925,Acyl chain remodelling of PG,5/539,19/11146,0.2631578947368421,5.441851381701006,4.3680732697397175,0.0017148331360921664,0.008070012161916862,0.005839169773656768,5319/255189/50487/79888/54675,5
R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs),5/539,19/11146,0.2631578947368421,5.441851381701006,4.3680732697397175,0.0017148331360921664,0.008070012161916862,0.005839169773656768,4048/2053/240/3248/2879,5
R-HSA-3299685,Detoxification of Reactive Oxygen Species,7/539,37/11146,0.1891891891891892,3.9122499122499126,3.999725198197878,0.0017261269158030579,0.008070012161916862,0.005839169773656768,2877/2882/2878/493869/847/10587/2950,7
R-HSA-71064,Lysine catabolism,4/539,12/11146,0.3333333333333333,6.893011750154606,4.604054502683932,0.0019614068263208635,0.009015878436953884,0.00652356449974918,55526/1738/2639/85007,4
R-HSA-9857377,Regulation of MITF-M-dependent genes involved in lysosome biogenesis and autophagy,4/539,12/11146,0.3333333333333333,6.893011750154606,4.604054502683932,0.0019614068263208635,0.009015878436953884,0.00652356449974918,427/9114/529/523,4
R-HSA-199220,Vitamin B5 (pantothenate) metabolism,5/539,20/11146,0.25,5.169758812615956,4.207213388235851,0.0021966276392680717,0.009930209245286242,0.007185141299389256,8876/2194/8875/60490/80347,5
R-HSA-3781860,Diseases associated with N-glycosylation of proteins,5/539,20/11146,0.25,5.169758812615956,4.207213388235851,0.0021966276392680717,0.009930209245286242,0.007185141299389256,10195/7841/2720/56052/1798,5
R-HSA-70268,Pyruvate metabolism,8/539,49/11146,0.16326530612244897,3.376169020483889,3.7576014174561836,0.002216482121924098,0.009937833776167884,0.0071906581349737795,23409/10873/4199/5091/1738/3939/5315/5162,8
R-HSA-9609507,Protein localization,17/539,164/11146,0.10365853658536585,2.143558532060274,3.3256591615502713,0.002443808576983913,0.010867994240733337,0.007863688703003436,5009/54363/189/122970/197257/8528/2053/8309/847/27235/8540/224/51/6342/3295/30/1537,17
R-HSA-193775,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,4/539,13/11146,0.3076923076923077,6.362780077065792,4.361076385028529,0.002725742925236616,0.012024043387938941,0.00870016417562791,8644/1646/1593/10998,4
R-HSA-5365859,RA biosynthesis pathway,5/539,22/11146,0.22727272727272727,4.699780738741778,3.915569815944591,0.0034442112512740627,0.0150718684355753,0.01090546046719198,8644/195814/56603/216/5959,5
R-HSA-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",4/539,14/11146,0.2857142857142857,5.908295785846806,4.1423451267323275,0.003671630302331912,0.015814029727366584,0.011442461613566506,27124/4952/8867/3633,4
R-HSA-193807,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,4/539,14/11146,0.2857142857142857,5.908295785846806,4.1423451267323275,0.003671630302331912,0.015814029727366584,0.011442461613566506,8644/9420/1646/1593,4
R-HSA-9861718,Regulation of pyruvate metabolism,6/539,33/11146,0.18181818181818182,3.7598245909934223,3.578993646170449,0.004511654981670066,0.019280275585730672,0.013950512114374546,23409/4199/1738/3939/5315/5162,6
R-HSA-1614558,Degradation of cysteine and homocysteine,4/539,15/11146,0.26666666666666666,5.514409400123685,3.9438248058881964,0.004817630036849136,0.020271104847357523,0.014667440436075103,2326/84890/23474/2806,4
R-HSA-2022857,Keratan sulfate degradation,4/539,15/11146,0.26666666666666666,5.514409400123685,3.9438248058881964,0.004817630036849136,0.020271104847357523,0.014667440436075103,3074/2799/2720/2588,4
R-HSA-2029485,Role of phospholipids in phagocytosis,5/539,25/11146,0.2,4.135807050092765,3.538225846947696,0.006165633000048486,0.02542224898819129,0.018394622572038728,196051/122618/84513/5336/5291,5
R-HSA-977068,Termination of O-glycan biosynthesis,5/539,25/11146,0.2,4.135807050092765,3.538225846947696,0.006165633000048486,0.02542224898819129,0.018394622572038728,6480/27090/10610/6482/6483,5
R-HSA-1660516,Synthesis of PIPs at the early endosome membrane,4/539,16/11146,0.25,5.169758812615956,3.7623697932598845,0.00618127809036461,0.02542224898819129,0.018394622572038728,9896/9110/22876/4534,4
R-HSA-8978934,Metabolism of cofactors,5/539,27/11146,0.18518518518518517,3.829450972308115,3.3180988848752557,0.00865302863984485,0.03532243780593383,0.025558042172676074,48/2643/6697/27235/1719,5
R-HSA-1482788,Acyl chain remodelling of PC,5/539,28/11146,0.17857142857142858,3.692684866154254,3.2158023249381404,0.010124701896251701,0.040722146597424125,0.029465076725933747,5319/255189/50487/79888/54947,5
R-HSA-1483191,Synthesis of PC,5/539,28/11146,0.17857142857142858,3.692684866154254,3.2158023249381404,0.010124701896251701,0.040722146597424125,0.029465076725933747,43/79888/23175/5130/10400,5
R-HSA-112311,Neurotransmitter clearance,3/539,10/11146,0.3,6.203710575139146,3.710963279841063,0.010457402544455941,0.0411525121713482,0.029776473735065766,217/43/1312,3
R-HSA-170660,Adenylate cyclase activating pathway,3/539,10/11146,0.3,6.203710575139146,3.710963279841063,0.010457402544455941,0.0411525121713482,0.029776473735065766,114/115/113,3
R-HSA-975578,Reactions specific to the complex N-glycan synthesis pathway,3/539,10/11146,0.3,6.203710575139146,3.710963279841063,0.010457402544455941,0.0411525121713482,0.029776473735065766,2530/4122/9486,3
R-HSA-112043,PLC beta mediated events,7/539,51/11146,0.13725490196078433,2.8382989559460152,2.9660311643290256,0.010850683903663848,0.04239517210931518,0.03067561765246321,114/5137/115/5153/5331/113/5330,7
